Experiment;Construct;PercentHead;TimePoint
NN;CP105;99,9884;1
NN;CP105;99,9884;1
NN;CP105;99,9884;1
NN;CP105;99,9885;1
NN;CP105;99,9886;1
NN;CP105;99,9886;1
NN;CP105;99,9887;1
NN;CP105;99,9889;1
NN;CP105;99,9889;1
NN;CP105;99,9891;1
NN;CP105;99,9891;1
NN;CP105;99,9895;1
NN;CP105;99,9895;1
NN;CP105;99,9897;1
NN;CP105;99,9897;1
NN;CP105;99,9897;1
NN;CP105;99,9901;1
NN;CP105;99,9902;1
NN;CP105;99,9902;1
NN;CP105;99,9903;1
NN;CP105;99,9903;1
NN;CP105;99,9904;1
NN;CP105;99,9905;1
NN;CP105;99,9905;1
NN;CP105;99,9905;1
NN;CP105;99,9906;1
NN;CP105;99,9906;1
NN;CP105;99,9906;1
NN;CP105;99,9907;1
NN;CP105;99,9907;1
NN;CP105;99,9908;1
NN;CP105;99,9908;1
NN;CP105;99,9909;1
NN;CP105;99,9913;1
NN;CP105;99,9913;1
NN;CP105;99,9914;1
NN;CP105;99,9914;1
NN;CP105;99,9914;1
NN;CP105;99,9916;1
NN;CP105;99,9916;1
NN;CP105;99,9918;1
NN;CP105;99,9921;1
NN;CP105;99,9921;1
NN;CP105;99,9921;1
NN;CP105;99,9921;1
NN;CP105;99,9922;1
NN;CP105;99,9923;1
NN;CP105;99,9923;1
NN;CP105;99,9924;1
NN;CP105;99,9924;1
NN;CP105;99,9924;1
NN;CP105;99,9925;1
NN;CP105;99,9926;1
NN;CP105;99,9926;1
NN;CP105;99,9928;1
NN;CP105;99,9928;1
NN;CP105;99,9929;1
NN;CP105;99,9929;1
NN;CP105;99,9929;1
NN;CP105;99,9932;1
NN;CP105;99,9932;1
NN;CP105;99,9933;1
NN;CP105;99,9933;1
NN;CP105;99,9934;1
NN;CP105;99,9935;1
NN;CP105;99,9935;1
NN;CP105;99,9935;1
NN;CP105;99,9935;1
NN;CP105;99,9936;1
NN;CP105;99,9936;1
NN;CP105;99,9937;1
NN;CP105;99,9938;1
NN;CP105;99,9938;1
NN;CP105;99,9939;1
NN;CP105;99,9939;1
NN;CP105;99,9939;1
NN;CP105;99,9941;1
NN;CP105;99,9942;1
NN;CP105;99,9942;1
NN;CP105;99,9943;1
NN;CP105;99,9944;1
NN;CP105;99,9944;1
NN;CP105;99,9945;1
NN;CP105;99,9945;1
NN;CP105;99,9945;1
NN;CP105;99,9946;1
NN;CP105;99,9946;1
NN;CP105;99,9947;1
NN;CP105;99,9947;1
NN;CP105;99,9947;1
NN;CP105;99,9947;1
NN;CP105;99,9948;1
NN;CP105;99,9949;1
NN;CP105;99,9951;1
NN;CP105;99,9951;1
NN;CP105;99,9951;1
NN;CP105;99,9953;1
NN;CP105;99,9953;1
NN;CP105;99,9954;1
NN;CP105;99,9954;1
NN;CP105;99,9954;1
NN;CP105;99,9957;1
NN;CP105;99,9958;1
NN;CP105;99,9959;1
NN;CP105;99,9959;1
NN;CP105;99,9959;1
NN;CP105;99,9961;1
NN;CP105;99,9961;1
NN;CP105;99,9963;1
NN;CP105;99,9963;1
NN;CP105;99,9964;1
NN;CP105;99,9964;1
NN;CP105;99,9965;1
NN;CP105;99,9965;1
NN;CP105;99,9967;1
NN;CP105;99,9967;1
NN;CP105;99,9967;1
NN;CP105;99,9967;1
NN;CP105;99,9971;1
NN;CP105;99,9974;1
NN;CP105;99,9975;1
NN;CP105;99,9976;1
NN;CP105;99,9977;1
NN;CP105;99,9978;1
NN;CP105;99,9979;1
NN;CP105;99,9979;1
NN;CP105;99,9979;1
NN;CP105;99,9981;1
NN;CP105;99,9983;1
NN;CP105;99,9984;1
NN;CP105;99,9985;1
NN;CP105;99,9985;1
NN;CP105;99,9992;1
NN;CP105;99,9994;1
NN;CP105;99,9995;1
NN;CP105;99,9996;1
NN;CP105;99,99;1
NN;CP105;99,99;1
NN;CP105;99,99;1
NN;CP106;100;1
NN;CP106;97;1
NN;CP106;97,879;1
NN;CP106;98,203;1
NN;CP106;98,613;1
NN;CP106;99,169;1
NN;CP106;99;1
NN;CP106;99,403;1
NN;CP106;99,508;1
NN;CP106;99,531;1
NN;CP106;99,614;1
NN;CP106;99,729;1
NN;CP106;100;1
NN;CP106;99,983;1
NN;CP106;99,984;1
NN;CP106;99,986;1
NN;CP106;99,987;1
NN;CP106;99,987;1
NN;CP106;99,988;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,992;1
NN;CP106;99,993;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,997;1
NN;CP106;99,997;1
NN;CP106;99,997;1
NN;CP106;99,998;1
NN;CP106;99,998;1
NN;CP106;99,998;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;86;1
NN;CP106;92,8666;1
NN;CP106;93;1
NN;CP106;93,6038;1
NN;CP106;93,9447;1
NN;CP106;96,5825;1
NN;CP106;96,5896;1
NN;CP106;96,7208;1
NN;CP106;96,8511;1
NN;CP106;96,8795;1
NN;CP106;97;1
NN;CP106;97,1276;1
NN;CP106;97,2414;1
NN;CP106;97;1
NN;CP106;97,3805;1
NN;CP106;98;1
NN;CP106;97,5279;1
NN;CP106;97,5823;1
NN;CP106;97,8075;1
NN;CP106;97,8478;1
NN;CP106;98;1
NN;CP106;97,8793;1
NN;CP106;97,8827;1
NN;CP106;97,9309;1
NN;CP106;97,9606;1
NN;CP106;98,0199;1
NN;CP106;98,0246;1
NN;CP106;98,0396;1
NN;CP106;98,0844;1
NN;CP106;98,0881;1
NN;CP106;98,1798;1
NN;CP106;98,2118;1
NN;CP106;98,2356;1
NN;CP106;98,3769;1
NN;CP106;98,3808;1
NN;CP106;98,3994;1
NN;CP106;98,5063;1
NN;CP106;99;1
NN;CP106;98,6195;1
NN;CP106;98,6516;1
NN;CP106;98,6698;1
NN;CP106;99;1
NN;CP106;98,7483;1
NN;CP106;99;1
NN;CP106;98,9323;1
NN;CP106;99,0493;1
NN;CP106;99,1202;1
NN;CP106;99,1284;1
NN;CP106;99,1835;1
NN;CP106;99,1968;1
NN;CP106;99,2525;1
NN;CP106;99,2922;1
NN;CP106;99,2949;1
NN;CP106;99,3137;1
NN;CP106;99,3585;1
NN;CP106;99,4285;1
NN;CP106;99;1
NN;CP106;99;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,5754;1
NN;CP106;99,6032;1
NN;CP106;99,6127;1
NN;CP106;100;1
NN;CP106;99,6405;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,6551;1
NN;CP106;99,6793;1
NN;CP106;99,6899;1
NN;CP106;99,7099;1
NN;CP106;100;1
NN;CP106;99,7119;1
NN;CP106;99,7124;1
NN;CP106;99,7456;1
NN;CP106;99,7456;1
NN;CP106;100;1
NN;CP106;99,7575;1
NN;CP106;99,7746;1
NN;CP106;99,7798;1
NN;CP106;99,7822;1
NN;CP106;99,7965;1
NN;CP106;100;1
NN;CP106;99,8013;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,8269;1
NN;CP106;99,8353;1
NN;CP106;99,8412;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,8574;1
NN;CP106;99,8642;1
NN;CP106;99,9261;1
NN;CP106;99,9797;1
NN;CP106;100;1
NN;CP106;99,9802;1
NN;CP106;100;1
NN;CP106;99,9815;1
NN;CP106;100;1
NN;CP106;99,9825;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9851;1
NN;CP106;99,9854;1
NN;CP106;100;1
NN;CP106;99,9859;1
NN;CP106;100;1
NN;CP106;99,9863;1
NN;CP106;99,9871;1
NN;CP106;99,9872;1
NN;CP106;100;1
NN;CP106;99,9872;1
NN;CP106;100;1
NN;CP106;99,9874;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9877;1
NN;CP106;99,9879;1
NN;CP106;100;1
NN;CP106;99,9882;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9889;1
NN;CP106;99,9892;1
NN;CP106;100;1
NN;CP106;99,9893;1
NN;CP106;99,9893;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9898;1
NN;CP106;100;1
NN;CP106;99,9899;1
NN;CP106;99,9899;1
NN;CP106;99,9901;1
NN;CP106;100;1
NN;CP106;99,9902;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9903;1
NN;CP106;99,9904;1
NN;CP106;99,9908;1
NN;CP106;100;1
NN;CP106;99,9909;1
NN;CP106;99,9911;1
NN;CP106;100;1
NN;CP106;99,9911;1
NN;CP106;99,9912;1
NN;CP106;99,9915;1
NN;CP106;99,9916;1
NN;CP106;100;1
NN;CP106;99,9918;1
NN;CP106;99,9919;1
NN;CP106;100;1
NN;CP106;99,9921;1
NN;CP106;99,9922;1
NN;CP106;100;1
NN;CP106;99,9924;1
NN;CP106;99,9924;1
NN;CP106;99,9925;1
NN;CP106;100;1
NN;CP106;99,9927;1
NN;CP106;99,9928;1
NN;CP106;99,9928;1
NN;CP106;99,9929;1
NN;CP106;99,9931;1
NN;CP106;100;1
NN;CP106;99,9935;1
NN;CP106;99,9935;1
NN;CP106;99,9937;1
NN;CP106;100;1
NN;CP106;99,9937;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9945;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9955;1
NN;CP106;99,9956;1
NN;CP106;99,9957;1
NN;CP106;99,9958;1
NN;CP106;99,9962;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9965;1
NN;CP106;99,9966;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9974;1
NN;CP106;99,9976;1
NN;CP106;99,9983;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;100;1
NN;CP106;99,9999;1
NN;CP106;92,2;1
NN;CP106;100;1
AN;CP105;96,4454;1
AN;CP105;97,0642;1
AN;CP105;97,5488;1
AN;CP105;97,6319;1
AN;CP105;97,9955;1
AN;CP105;98,1262;1
AN;CP105;98,2518;1
AN;CP105;98,8118;1
AN;CP105;98,8462;1
AN;CP105;99,1489;1
AN;CP105;99,4745;1
AN;CP105;99,5036;1
AN;CP105;99,6034;1
AN;CP105;99,6102;1
AN;CP105;99,6492;1
AN;CP105;99,9876;1
AN;CP105;99,9906;1
AN;CP105;99,9933;1
AN;CP105;98,842;1
AN;CP105;96,7907;1
AN;CP105;97,6608;1
AN;CP105;97,6761;1
AN;CP105;98,2241;1
AN;CP105;98,4725;1
AN;CP105;98,9607;1
AN;CP105;98,9994;1
AN;CP105;99,3762;1
AN;CP105;99,3795;1
AN;CP105;99,4309;1
AN;CP105;99,9906;1
AN;CP105;99,9949;1
AN;CP105;99,9981;1
AN;CP105;99,9983;1
AN;CP105;98,372;1
AN;CP105;95,7821;1
AN;CP105;96,6299;1
AN;CP105;97,8753;1
AN;CP105;98,0029;1
AN;CP105;98,1712;1
AN;CP105;98,4429;1
AN;CP105;98,8277;1
AN;CP105;98,9922;1
AN;CP105;99,1432;1
AN;CP105;99,2349;1
AN;CP105;99,9868;1
AN;CP105;99,9885;1
AN;CP105;99,9966;1
AN;CP105;99,164;1
AN;CP105;95,2874;1
AN;CP105;96,9141;1
AN;CP105;96,9495;1
AN;CP105;97,8922;1
AN;CP105;98,3871;1
AN;CP105;98,8175;1
AN;CP105;98,8515;1
AN;CP105;98,9752;1
AN;CP105;99,0186;1
AN;CP105;99,2877;1
AN;CP105;99,6432;1
AN;CP105;99,6691;1
AN;CP105;99,9915;1
AN;CP105;99,9932;1
AN;CP105;96,7812;1
AN;CP105;98,2502;1
AN;CP105;98,3905;1
AN;CP105;99,0273;1
AN;CP105;99,5564;1
AN;CP105;99,5807;1
AN;CP105;99,6056;1
AN;CP105;99,8788;1
AN;CP105;99,9858;1
AN;CP105;99,9864;1
AN;CP105;99,9913;1
AN;CP105;99,9916;1
AN;CP105;99,9922;1
AN;CP105;99,9926;1
AN;CP105;95,3092;1
AN;CP105;96,1674;1
AN;CP105;98,8908;1
AN;CP105;99,2209;1
AN;CP105;99,7607;1
AN;CP105;99,8038;1
AN;CP105;99,9902;1
AN;CP105;99,9912;1
AN;CP105;99,9929;1
AN;CP105;99,9933;1
AN;CP105;99,9954;1
AN;CP105;96,4537;1
AN;CP105;97,0534;1
AN;CP105;97,3318;1
AN;CP105;97,3728;1
AN;CP105;98,1471;1
AN;CP105;98,2758;1
AN;CP105;99,3845;1
AN;CP105;99,4804;1
AN;CP105;99,5523;1
AN;CP105;99,5661;1
AN;CP105;99,6681;1
AN;CP105;99,9002;1
AN;CP105;99,9878;1
AN;CP105;99,9907;1
AN;CP105;95,5209;1
AN;CP105;96,8706;1
AN;CP105;96,9452;1
AN;CP105;97,4302;1
AN;CP105;98,9258;1
AN;CP105;98,9744;1
AN;CP105;98,9846;1
AN;CP105;99,2056;1
AN;CP105;99,4541;1
AN;CP105;99,9885;1
AN;CP105;99,9901;1
AN;CP105;99,9933;1
AN;CP105;99,288;1
AN;CP105;99,436;1
AN;CP105;94,5811;1
AN;CP105;97,5953;1
AN;CP105;97,7916;1
AN;CP105;98,9821;1
AN;CP105;98,9988;1
AN;CP105;98,9995;1
AN;CP105;99,0202;1
AN;CP105;99,1014;1
AN;CP105;99,4473;1
AN;CP105;99,7685;1
AN;CP105;99,9921;1
AN;CP105;99,9933;1
AN;CP105;99,9935;1
AN;CP105;99,9937;1
AN;CP105;99,9941;1
AN;CP105;99,883;1
AN;CP105;97,4133;1
AN;CP105;99,2709;1
AN;CP105;99,3132;1
AN;CP105;99,3781;1
AN;CP105;99,4643;1
AN;CP105;99,6585;1
AN;CP105;99,6699;1
AN;CP105;99,7629;1
AN;CP105;99,8264;1
AN;CP105;99,8478;1
AN;CP105;99,9936;1
AN;CP105;97,424;1
AN;CP105;97,6298;1
AN;CP105;98,2761;1
AN;CP105;98,5135;1
AN;CP105;99,0544;1
AN;CP105;99,1107;1
AN;CP105;99,2267;1
AN;CP105;99,3735;1
AN;CP105;99,6243;1
AN;CP105;99,7268;1
AN;CP105;99,7557;1
AN;CP105;99,7567;1
AN;CP105;99,9907;1
AN;CP105;99,9935;1
AN;CP105;99,328;1
AN;CP105;97,0566;1
AN;CP105;98,0119;1
AN;CP105;98,6228;1
AN;CP105;98,8802;1
AN;CP105;99,3863;1
AN;CP105;99,5445;1
AN;CP105;99,6571;1
AN;CP105;99,9878;1
AN;CP105;99,9911;1
AN;CP105;97,3827;1
AN;CP105;98,4253;1
AN;CP105;98,6434;1
AN;CP105;98,6792;1
AN;CP105;99,6887;1
AN;CP105;99,8097;1
AN;CP105;94,6233;1
AN;CP105;96,5729;1
AN;CP105;96,9922;1
AN;CP105;98,0655;1
AN;CP105;98,4487;1
AN;CP105;99,2563;1
AN;CP105;99,7075;1
AN;CP105;99,7622;1
AN;CP105;99,803;1
AN;CP105;94,4321;1
AN;CP105;96,2532;1
AN;CP105;98,8811;1
AN;CP105;98,9873;1
AN;CP105;99,3711;1
AN;CP105;99,9924;1
AN;CP105;86,7882;1
AN;CP105;97,6412;1
AN;CP105;97,9727;1
AN;CP105;97,9859;1
AN;CP105;98,0115;1
AN;CP105;98,3832;1
AN;CP105;98,4959;1
AN;CP105;99,1089;1
AN;CP105;99,2763;1
AN;CP105;99,3865;1
AN;CP105;99,4148;1
AN;CP105;99,7509;1
AN;CP105;99,7517;1
AN;CP105;99,9857;1
AN;CP105;99,9858;1
AN;CP105;81,306;1
AN;CP105;90,4051;1
AN;CP105;97,2914;1
AN;CP105;97,4683;1
AN;CP105;97,5925;1
AN;CP105;98,6951;1
AN;CP105;98,8363;1
AN;CP105;99,2241;1
AN;CP105;99,7141;1
AN;CP105;98,706;1
AN;CP105;92,6942;1
AN;CP105;96,7152;1
AN;CP105;98,1093;1
AN;CP105;99,3302;1
AN;CP105;99,9891;1
AN;CP105;99,9896;1
AN;CP105;99,9916;1
AN;CP105;87,7991;1
AN;CP105;98,6311;1
AN;CP105;98,8732;1
AN;CP105;99,0918;1
AN;CP105;99,3017;1
AN;CP105;99,3321;1
AN;CP105;99,3629;1
AN;CP105;99,6605;1
AN;CP105;99,7997;1
AN;CP105;99,9902;1
AN;CP105;99,9939;1
AN;CP105;97,463;1
AN;CP105;90,1335;1
AN;CP105;96,9824;1
AN;CP105;98,3543;1
AN;CP105;98,8684;1
AN;CP105;99,8075;1
AN;CP105;99,9891;1
AN;CP105;99,9924;1
AN;CP105;99,9924;1
AN;CP105;96,576;1
AN;CP105;99,987;1
AN;CP105;96,5743;1
AN;CP105;96,8881;1
AN;CP105;97,0416;1
AN;CP105;97,0416;1
AN;CP105;97,0642;1
AN;CP105;97,8397;1
AN;CP105;98,2388;1
AN;CP105;98,2543;1
AN;CP105;98,9986;1
AN;CP105;98,9988;1
AN;CP105;99,1223;1
AN;CP105;99,1473;1
AN;CP105;99,1512;1
AN;CP105;99,5652;1
AN;CP105;99,5658;1
AN;CP105;99,9873;1
AN;CP105;99,9921;1
AN;CP105;99,9923;1
AN;CP105;94,3338;1
AN;CP105;96,5963;1
AN;CP105;98,0797;1
AN;CP105;98,1137;1
AN;CP105;98,3851;1
AN;CP105;98,7683;1
AN;CP105;98,8595;1
AN;CP105;99,1964;1
AN;CP105;99,7361;1
AN;CP105;99,8616;1
AN;CP105;99,9864;1
AN;CP105;99,9865;1
AN;CP105;99,9881;1
AN;CP105;99,9899;1
AN;CP105;99,734;1
AN;CP105;97,6667;1
AN;CP105;97,9674;1
AN;CP105;98,7932;1
AN;CP105;99,0494;1
AN;CP105;99,1801;1
AN;CP105;99,7137;1
AN;CP105;99,9884;1
AN;CP105;99,9899;1
AN;CP105;99,9922;1
AN;CP105;98,885;1
AN;CP105;99,651;1
AN;CP105;99,987;1
AN;CP105;97,4968;1
AN;CP105;97,6953;1
AN;CP105;97,9967;1
AN;CP105;99,3595;1
AN;CP105;99,5862;1
AN;CP105;99,6273;1
AN;CP105;99,9851;1
AN;CP105;99,9864;1
AN;CP105;99,9891;1
AN;CP105;99,9913;1
AN;CP105;99,9935;1
AN;CP105;99,9958;1
AN;CP105;98,604;1
AN;CP105;78,8407;1
AN;CP105;97,7668;1
AN;CP105;98,0026;1
AN;CP105;98,0578;1
AN;CP105;98,4958;1
AN;CP105;98,7531;1
AN;CP105;99,0175;1
AN;CP105;99,1628;1
AN;CP105;95,1202;1
AN;CP105;97,7491;1
AN;CP105;98,0046;1
AN;CP105;98,0704;1
AN;CP105;98,1259;1
AN;CP105;98,2363;1
AN;CP105;98,2515;1
AN;CP105;99,3539;1
AN;CP105;99,9912;1
AN;CP105;99,04;1
AN;CP105;98,038;1
AN;CP105;98,936;1
AN;CP105;96,9368;1
AN;CP105;99,1834;1
AN;CP105;99,9021;1
AN;CP105;99,9939;1
AN;CP105;99,9956;1
AN;CP105;97,404;1
AN;CP105;99,002;1
AN;CP105;94,2377;1
AN;CP105;97,4106;1
AN;CP105;97,4348;1
AN;CP105;97,8935;1
AN;CP105;97,9173;1
AN;CP105;98,1492;1
AN;CP105;98,3016;1
AN;CP105;98,6473;1
AN;CP105;98,6724;1
AN;CP105;98,7453;1
AN;CP105;99,994;1
AN;CP105;97,0703;1
AN;CP105;97,0929;1
AN;CP105;97,9347;1
AN;CP105;98,2717;1
AN;CP105;98,4776;1
AN;CP105;98,9925;1
AN;CP105;99,6904;1
AN;CP105;99,9891;1
AN;CP105;99,9897;1
AN;CP105;99,9917;1
AN;CP105;99,9942;1
AN;CP105;95,734;1
AN;CP105;98,085;1
AN;CP105;99,448;1
AN;CP105;92,7101;1
AN;CP105;96,5119;1
AN;CP105;97,7717;1
AN;CP105;98,1919;1
AN;CP105;98,7718;1
AN;CP105;99,0849;1
AN;CP105;99,4926;1
AN;CP105;99,6142;1
AN;CP105;99,6627;1
AN;CP105;99,9056;1
AN;CP105;99,9923;1
AN;CP105;99,9926;1
AN;CP105;99,99;1
AN;CP105;98,282;1
AN;CP105;95,3843;1
AN;CP105;95,8568;1
AN;CP105;96,6848;1
AN;CP105;97,5207;1
AN;CP105;98,1055;1
AN;CP105;98,1065;1
AN;CP105;98,1206;1
AN;CP105;98,1492;1
AN;CP105;98,2838;1
AN;CP105;98,5972;1
AN;CP105;99,0225;1
AN;CP105;99,2337;1
AN;CP105;99,9883;1
AN;CP105;99,48;1
AN;CP105;99,294;1
AN;CP105;82,3769;1
AN;CP105;97,5431;1
AN;CP105;97,8884;1
AN;CP105;98,2008;1
AN;CP105;98,7631;1
AN;CP105;98,8671;1
AN;CP105;99,0406;1
AN;CP105;99,4704;1
AN;CP105;99,6914;1
AN;CP105;99,8038;1
AN;CP105;97,104;1
AN;CP105;98,879;1
AN;CP105;97,8995;1
AN;CP105;97,9876;1
AN;CP105;98,0133;1
AN;CP105;98,3774;1
AN;CP105;98,4646;1
AN;CP105;98,4673;1
AN;CP105;98,4983;1
AN;CP105;98,9907;1
AN;CP105;99,1636;1
AN;CP105;99,7064;1
AN;CP105;99,9459;1
AN;CP105;96,239;1
AN;CP105;97,705;1
AN;CP105;99,893;1
AN;CP105;85,9372;1
AN;CP105;97,5398;1
AN;CP105;98,1985;1
AN;CP105;99,1684;1
AN;CP105;99,4374;1
AN;CP105;99,4893;1
AN;CP105;99,6134;1
AN;CP105;99,8211;1
AN;CP105;99,9937;1
AN;CP105;99,622;1
AN;CP105;95,7052;1
AN;CP105;96,4246;1
AN;CP105;97,4987;1
AN;CP105;98,5221;1
AN;CP105;98,5734;1
AN;CP105;98,7915;1
AN;CP105;99,1171;1
AN;CP105;99,7476;1
AN;CP105;99,9896;1
AN;CP105;97,72;1
AN;CP105;98,641;1
AN;CP105;99,573;1
AN;CP105;81,9198;1
AN;CP105;94,5667;1
AN;CP105;97,4168;1
AN;CP105;98,4562;1
AN;CP105;98,6762;1
AN;CP105;98,7906;1
AN;CP105;98,9098;1
AN;CP105;99,4163;1
AN;CP105;99,9935;1
AN;CP105;99,9938;1
AN;CP105;97,777;1
AN;CP105;99,605;1
AN;CP105;99,988;1
AN;CP105;95,7429;1
AN;CP105;98,5124;1
AN;CP105;99,0272;1
AN;CP105;99,1376;1
AN;CP105;99,7576;1
AN;CP105;99,8155;1
AN;CP105;99,8745;1
AN;CP105;97,6591;1
AN;CP105;98,3811;1
AN;CP105;98,9603;1
AN;CP105;99,4639;1
AN;CP105;99,9905;1
AN;CP105;99,9928;1
AN;CP105;99,99;1
AN;CP105;94,305;1
AN;CP105;96,906;1
AN;CP105;98,2933;1
AN;CP105;98,9521;1
AN;CP105;98,9528;1
AN;CP105;99,9912;1
AN;CP105;99,9947;1
AN;CP105;99,9953;1
AN;CP105;80,2309;1
AN;CP105;84,4392;1
AN;CP105;97,4592;1
AN;CP105;98,2178;1
AN;CP105;98,3854;1
AN;CP105;98,3919;1
AN;CP105;98,6556;1
AN;CP105;99,9921;1
AN;CP105;98,807;1
AN;CP105;99,998;1
AN;CP105;97,8551;1
AN;CP105;97,8766;1
AN;CP105;98,7634;1
AN;CP105;98,9096;1
AN;CP105;98,9445;1
AN;CP105;99,2098;1
AN;CP105;99,6314;1
AN;CP105;99,9889;1
AN;CP105;99,9908;1
AN;CP105;99,9978;1
AN;CP105;95,906;1
AN;CP105;99,992;1
AN;CP105;98,0125;1
AN;CP105;98,6752;1
AN;CP105;99,0429;1
AN;CP105;99,3283;1
AN;CP105;92,1871;1
AN;CP105;93,4399;1
AN;CP105;97,2918;1
AN;CP105;98,8599;1
AN;CP105;99,1698;1
AN;CP105;99,1836;1
AN;CP105;99,7329;1
AN;CP105;97,3836;1
AN;CP105;97,6518;1
AN;CP105;98,1505;1
AN;CP105;98,4036;1
AN;CP105;99,4793;1
AN;CP105;99,7893;1
AN;CP105;99,8003;1
AN;CP105;99,9882;1
AN;CP105;99,9891;1
AN;CP105;99,9922;1
AN;CP105;99,525;1
AN;CP105;96,5496;1
AN;CP105;98,0276;1
AN;CP105;98,4569;1
AN;CP105;98,5992;1
AN;CP105;98,8989;1
AN;CP105;99,9908;1
AN;CP105;99,993;1
AN;CP105;96,8179;1
AN;CP105;98,6788;1
AN;CP105;99,0418;1
AN;CP105;99,1318;1
AN;CP105;99,7045;1
AN;CP105;99,7366;1
AN;CP105;99,9893;1
AN;CP105;99,9925;1
AN;CP105;99,9927;1
AN;CP105;99,352;1
AN;CP105;99,991;1
AN;CP105;96,7317;1
AN;CP105;97,2357;1
AN;CP105;97,3087;1
AN;CP105;97,4194;1
AN;CP105;98,0738;1
AN;CP105;98,1384;1
AN;CP105;98,6936;1
AN;CP105;98,9488;1
AN;CP105;99,1951;1
AN;CP105;99,2485;1
AN;CP105;99,3738;1
AN;CP105;99,3822;1
AN;CP105;99,7993;1
AN;CP105;99,8018;1
AN;CP105;99,9889;1
AN;CP105;99,9938;1
AN;CP105;99,9964;1
AN;CP105;98,3195;1
AN;CP105;98,3258;1
AN;CP105;98,3789;1
AN;CP105;98,5823;1
AN;CP105;98,9601;1
AN;CP105;99,5831;1
AN;CP105;99,9897;1
AN;CP105;88,3198;1
AN;CP105;97,3582;1
AN;CP105;99,1379;1
AN;CP105;99,2059;1
AN;CP105;99,9932;1
AN;CP105;99,99;1
AN;CP105;85,815;1
AN;CP105;96,522;1
AN;CP105;92,5773;1
AN;CP105;97,7807;1
AN;CP105;98,2585;1
AN;CP105;99,5765;1
AN;CP105;99,9877;1
AN;CP106;92,2398;1
AN;CP106;94,6693;1
AN;CP106;95,9258;1
AN;CP106;97,2129;1
AN;CP106;99,2258;1
AN;CP106;99,6799;1
AN;CP106;99,7208;1
AN;CP106;99,8415;1
AN;CP106;99,9824;1
AN;CP106;99,9873;1
AN;CP106;99,9933;1
AN;CP106;99,99;1
AN;CP106;99,885;1
AN;CP106;90,5399;1
AN;CP106;93,4835;1
AN;CP106;94,5604;1
AN;CP106;94,7188;1
AN;CP106;96,5552;1
AN;CP106;97,2667;1
AN;CP106;97,4547;1
AN;CP106;98,4708;1
AN;CP106;98,6939;1
AN;CP106;98,7975;1
AN;CP106;98,8694;1
AN;CP106;98,9176;1
AN;CP106;99,3683;1
AN;CP106;99,5747;1
AN;CP106;99,7071;1
AN;CP106;99,7432;1
AN;CP106;99,9855;1
AN;CP106;99,9885;1
AN;CP106;94,0951;1
AN;CP106;95,6313;1
AN;CP106;98,4823;1
AN;CP106;98,6236;1
AN;CP106;98,8274;1
AN;CP106;98,9683;1
AN;CP106;99,4101;1
AN;CP106;99,9816;1
AN;CP106;99,9831;1
AN;CP106;99,9876;1
AN;CP106;99,9885;1
AN;CP106;99,989;1
AN;CP106;98,2283;1
AN;CP106;99,0738;1
AN;CP106;99,1034;1
AN;CP106;99,1968;1
AN;CP106;99,2017;1
AN;CP106;99,3084;1
AN;CP106;99,5945;1
AN;CP106;99,7157;1
AN;CP106;99,8292;1
AN;CP106;99,9828;1
AN;CP106;99,9843;1
AN;CP106;99,989;1
AN;CP106;97,4873;1
AN;CP106;97,8375;1
AN;CP106;98,2551;1
AN;CP106;98,6406;1
AN;CP106;99,1756;1
AN;CP106;99,5524;1
AN;CP106;99,8902;1
AN;CP106;99,9374;1
AN;CP106;99,9836;1
AN;CP106;99,9858;1
AN;CP106;99,9953;1
AN;CP106;99,704;1
AN;CP106;97,4696;1
AN;CP106;97,8929;1
AN;CP106;97,9913;1
AN;CP106;98,0385;1
AN;CP106;98,2299;1
AN;CP106;98,4215;1
AN;CP106;99,1294;1
AN;CP106;99,1698;1
